loss,iou_score,f1-score
0.1863267421722412,0.7535290718078613,0.8285773396492004
0.20048125088214874,0.7422205805778503,0.8208163976669312
0.18974916636943817,0.7574413418769836,0.827666699886322
0.18298891186714172,0.758073627948761,0.8326032757759094
0.19115543365478516,0.747296154499054,0.824230968952179
