loss,iou_score,f1-score
0.1801690310239792,0.7585873603820801,0.8338459730148315
0.17815810441970825,0.7617167830467224,0.8370396494865417
0.18665501475334167,0.7561090588569641,0.8273342847824097
0.19931043684482574,0.7400899529457092,0.8176802396774292
0.19732677936553955,0.7370365262031555,0.8164042234420776
