loss,iou_score,f1-score
0.17984847724437714,0.7591292262077332,0.8337887525558472
0.1819261610507965,0.7550623416900635,0.832707405090332
0.1925085037946701,0.7493813037872314,0.8219283223152161
0.20167690515518188,0.7351675629615784,0.815869927406311
0.19549185037612915,0.7390402555465698,0.8180805444717407
