loss,iou_score,f1-score
0.2036404311656952,0.7332576513290405,0.8130252361297607
0.22741028666496277,0.7039433121681213,0.7922083735466003
0.20724451541900635,0.7326751947402954,0.8083166480064392
0.22396327555179596,0.7109501957893372,0.7932746410369873
0.21171383559703827,0.7201117873191833,0.8030226826667786
