loss,iou_score,f1-score
0.18591198325157166,0.7503871321678162,0.8278201222419739
0.19525572657585144,0.7409264445304871,0.8211690187454224
0.20070651173591614,0.7383182644844055,0.8139798045158386
0.1887982338666916,0.7484077215194702,0.8257660865783691
0.20023874938488007,0.7349422574043274,0.8146973848342896
