loss,iou_score,f1-score
0.18975940346717834,0.7482054233551025,0.8247076869010925
0.19158750772476196,0.7458028197288513,0.8237682580947876
0.19414547085762024,0.7461336851119995,0.8201507329940796
0.1812276989221573,0.757462203502655,0.8325105905532837
0.19710242748260498,0.7375555634498596,0.8157321214675903
