loss,iou_score,f1-score
0.18447072803974152,0.7527462244033813,0.8300401568412781
0.19150690734386444,0.7452573776245117,0.8251604437828064
0.1914025992155075,0.7485858798027039,0.8227840662002563
0.1821790486574173,0.755587637424469,0.8316881656646729
0.2031937539577484,0.7307299375534058,0.8109219074249268
