loss,iou_score,f1-score
0.18495646119117737,0.7527016997337341,0.8299216628074646
0.1956413984298706,0.7416573166847229,0.8210799098014832
0.18837954103946686,0.7534937262535095,0.8267468810081482
0.18777166306972504,0.7486925721168518,0.8270066976547241
0.1932242512702942,0.7417778372764587,0.8206918835639954
