loss,iou_score,f1-score
0.26027968525886536,0.6847187876701355,0.766180694103241
0.3017449676990509,0.648074746131897,0.7286584973335266
0.28996381163597107,0.669186532497406,0.7448713779449463
0.2404400259256363,0.7040468454360962,0.7837867736816406
0.2921901345252991,0.6426174640655518,0.731501042842865
